objectid,evidencnecislovrtupomocne,evidencnecislovrtu,povodneevidencnecislo,mapa,povodie,hydrorajon,lokalita,prevadzajucaorganizacia,suradnicax,suradnicay,suradnicazteren,suradnicazpazenie,hlbkavrtu,typvrtu,typvrtupopis,archivnecislospravy,archivnecisloretazec,utajeniespravydo,spracovaldatum,poznamka,pdf
3755,M-33-132-B-a/219,219,HEP-2B,M-33-132-B-a,Váh,48 Q,Piešťany,,1235926.601,516594.446,161.166,,6,4,monitorovací vrt,93312,,,1329436800000,,132Ba219.pdf
3756,M-33-132-B-a/220,220,HEP-3B,M-33-132-B-a,Váh,48 Q,Piešťany,,1235933.361,516587.943,161.053,,6,4,monitorovací vrt,93312,,,1455667200000,,132Ba220.pdf
3757,M-33-132-B-a/221,221,HEP-4b,M-33-132-B-a,Váh,48 Q,Piešťany,,1235941.278,516597.124,160.936,,6,4,monitorovací vrt,93312,,,1455667200000,,132Ba221.pdf
3758,M-33-132-B-a/222,222,HEP-5B,M-33-132-B-a,Váh,48 Q,Piešťany,,1235972.707,516600.607,160.687,,6.8,4,monitorovací vrt,93312,,,1455667200000,,132Ba222.pdf
3113,M-33-131-C-a/1,1,S-22,M-33-131-C-a,Morava-Malina,5 NQ,Malacky,1082/103/57,1246664,576421.88,160.2,160.45,6,11,pozorovací vrt SHMÚ,6480,,,118886400000,,131Ca1.pdf
3114,M-33-131-C-a/2,2,S-26,M-33-131-C-a,Morava,5 NQ,Malacky,1082/103/57,1244009,577423.31,153.4,153.65,5.1,4,monitorovací vrt,6480,,,118886400000,,131Ca2.pdf
3118,M-33-131-C-a/6,6,999,M-33-131-C-a,Morava,5 NQ,Malacky,S-5326,1247573,576433.31,169,,51.9,15,negatívny vrt,1580,,,158803200000,,131Ca6.pdf
3119,M-33-131-C-a/7,7,999,M-33-131-C-a,Morava,5 NQ,Malacky - Zámok,S-1403/14,1247530,576036.69,177,177.5,31,3,"širokoprofilový vrt (Ø vŕtania nad 600 mm) s obyčajnou pitnou a úžitkovou vodou, kopaná studňa",25374,,,159148800000,,131Ca7.pdf
3120,M-33-131-C-a/8,8,999,M-33-131-C-a,Morava,5 NQ,Malacky-vojenská strelnica,,1247775,577012.13,162.6,163.1,10.2,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,28525,,,159148800000,,131Ca8.pdf
3121,M-33-131-C-a/9,9,HM-1,M-33-131-C-a,Morava,5 NQ,Malacky-bažantnica,220/68,1248605,575852.88,167.5,168,10.4,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,20577,,,159148800000,,131Ca9.pdf
3122,M-33-131-C-a/10,10,M-1,M-33-131-C-a,Morava,5 NQ,Malacky,,1249020,577053.31,162.5,163,50,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,28139,,,159062400000,,131Ca10.pdf
3124,M-33-131-C-a/13,13,HM-3,M-33-131-C-a,Morava,5 NQ,Malacky,35/76,1246758,576248.19,162,,70,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,42169,,,303523200000,,131Ca13.pdf
3125,M-33-131-C-a/14,14,HMS-1,M-33-131-C-a,Morava,5 NQ,Malacky,46/80,1247631,576880.5,162.3,,20,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,50544,,,380160000000,,131Ca14.pdf
3126,M-33-131-C-a/15,15,HMV-1,M-33-131-C-a,Morava,5 NQ,Malacky,26/80,1248327,576496.38,164.5,,80,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,50513,,,379728000000,,131Ca15.pdf
3131,M-33-131-C-a/23,23,M-3,M-33-131-C-a,Morava,5 NQ,Malacky,,1248337,576894.5,163.5,,110,3,"širokoprofilový vrt (Ø vŕtania nad 600 mm) s obyčajnou pitnou a úžitkovou vodou, kopaná studňa",56660,,,446256000000,spoločná so spr.č. 74037,131Ca23.pdf
3132,M-33-131-C-a/24,24,S-1,M-33-131-C-a,Morava,5 NQ,Malacky,18/86,1247353,576214.38,174.5,,11.5,3,"širokoprofilový vrt (Ø vŕtania nad 600 mm) s obyčajnou pitnou a úžitkovou vodou, kopaná studňa",63546,,,568512000000,,131Ca24.pdf
3134,M-33-131-C-a/26,26,HGM-1,M-33-131-C-a,Morava,5 NQ,Malacky,IGHP Bratislav,1248216,576557,164.6,165.1,169,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,65423,,,585446400000,,131Ca26.pdf
3135,M-33-131-C-a/27,27,HM-5,M-33-131-C-a,Morava,5 NQ,,VZ Bratislava,1246663,575416.31,167.5,,27,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,66984,,,611366400000,,131Ca27.pdf
3136,M-33-131-C-a/28,28,M-5,M-33-131-C-a,Morava,5 NQ,Malacky - Nový dvor,,1246316.49,576737.14,158.89,160.03,130,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,67005,,,617932800000,,131Ca28.pdf
3137,M-33-131-C-a/29,29,HVM-1,M-33-131-C-a,Morava,5 NQ,Malacky,,1247330,576336.38,170,,150,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,70936,,,660182400000,,131Ca29.pdf
3143,M-33-131-C-a/35,35,HGP-4,M-33-131-C-a,Morava,5 NQ,Malacky,,1244896.14,575418.87,164.6,165.43,202.2,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,77427,,,720316800000,,131Ca35.pdf
3144,M-33-131-C-a/36,36,HGP-6,M-33-131-C-a,Morava,5 NQ,Malacky,,1248573.09,575744.53,168.02,168.74,170,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,77430,,,720057600000,,131Ca36.pdf
3145,M-33-131-C-a/37,37,MM-3,M-33-131-C-a,Morava,5 NQ,Malacky,,1246350.07,575561.09,169.94,170.68,16,4,monitorovací vrt,79772,,,817430400000,,131Ca37.pdf
3153,M-33-131-C-a/45,45,NM-2,M-33-131-C-a,Morava,5 NQ,Malacky,,1246496.31,575701.43,169.31,170.09,10,4,monitorovací vrt,84229,,,1098403200000,,131Ca45.pdf
3158,M-33-131-C-a/53,53,M-2,M-33-131-C-a,,,,,,,,,,4,monitorovací vrt,92454,,1679875200000,1435017600000,,
3154,M-33-131-C-a/48,48,HM-1,M-33-131-C-a,Morava,5 NQ,Malacky,,1249027.46,577048,161.54,161.71,60,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,87057,,,1199404800000,,131Ca48.pdf
3082,M-33-131-B-d/1,1,HBA-2,M-33-131-B-d,Dunaj,53 MN,Buková,110/69,1239614,548668.38,351,,80,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,22506,,,30153600000,,131Bd1.pdf
3091,M-33-131-B-d/11,11,HBA-1,M-33-131-B-d,Dunaj,53 MN,Buková,84/68,1239106,548589.63,320.101,320.6,100.5,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,21181,,,158630400000,,131Bd11.pdf
3095,M-33-131-B-d/15,15,kopaná HBK-2,M-33-131-B-d,Dunaj,53 MN,Buková,182/73,1238638,545698.5,275,,29,3,"širokoprofilový vrt (Ø vŕtania nad 600 mm) s obyčajnou pitnou a úžitkovou vodou, kopaná studňa",34725,,,205372800000,,131Bd15.pdf
3096,M-33-131-B-d/16,16,HBK-1,M-33-131-B-d,Dunaj,53 MN,Buková,182/73,1238678,545780.88,276,,50,15,negatívny vrt,34725,,,205372800000,,131Bd16.pdf
3098,M-33-131-B-d/18,18,HB-1,M-33-131-B-d,Dunaj,53 MN,Buková,118/74,1238939,546696.19,273,,64,3,"širokoprofilový vrt (Ø vŕtania nad 600 mm) s obyčajnou pitnou a úžitkovou vodou, kopaná studňa",37026,,,226022400000,,131Bd18.pdf
3099,M-33-131-B-d/19,19,HB-2,M-33-131-B-d,Dunaj,53 MN,Buková,118/74,1239198,547409.88,296,,39,15,negatívny vrt,37026,,,226022400000,,131Bd19.pdf
3100,M-33-131-B-d/20,20,HB-3,M-33-131-B-d,Dunaj,53 MN,Buková,118/74,1239009,546480.63,265,,80,3,"širokoprofilový vrt (Ø vŕtania nad 600 mm) s obyčajnou pitnou a úžitkovou vodou, kopaná studňa",37025,,,226022400000,,131Bd20.pdf
3104,M-33-131-B-d/24,24,TH-1,M-33-131-B-d,Dunaj,53 MN,Trstín,,1239720,543460,280,,57,5,štruktúrny vrt s obyčajnou vodou (nad 200 m),80098,80098; 60129,,496713600000,,131Bd24.pdf
3106,M-33-131-B-d/26,26,HT-5,M-33-131-B-d,Dunaj,53 MN,Trstín,,1239616,542577,275,,113,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,67466,,,620611200000,,131Bd26.pdf
3501,M-33-132-A-c/1,1,D1,M-33-132-A-c,Dunaj,53 MN,Dechtice,HZ-24.6.1961,1239405,534312.81,197.5,197.9,11,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,11596,,,113616000000,,132Ac1.pdf
3502,M-33-132-A-c/2,2,D2,M-33-132-A-c,Dunaj,53 MN,Dechtice,HZ 24.6.1961,1239311,534247,197,197.5,32,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,11596,,,113616000000,,132Ac2.pdf
3503,M-33-132-A-c/3,3,D3,M-33-132-A-c,Dunaj,53 MN,Dechtice,HZ 24.6.1961,1239569,533425.88,185.5,186,17,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,11596,,,113616000000,,132Ac3.pdf
3504,M-33-132-A-c/4,4,D5,M-33-132-A-c,Dunaj,53 MN,Dechtice,HZ 24.6.1961,1239744,533904.81,194,194.5,27,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,11596,,,113616000000,,132Ac4.pdf
3505,M-33-132-A-c/5,5,D6,M-33-132-A-c,Dunaj,53 MN,Dechtice,HZ 24.6.1961,1239221,534176.63,197.5,198,8.1,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,11596,,,113616000000,,132Ac5.pdf
3506,M-33-132-A-c/6,6,vŕtaná studňa,M-33-132-A-c,Dunaj,53 MN,Dechtice,2724,1239144,534483.88,196,196.5,18.5,0,,4065,,,115430400000,,132Ac6.pdf
3510,M-33-132-A-c/10,10,De-8,M-33-132-A-c,Dunaj,53 MN,Dechtice,210/64,1239367,534085.69,185.5,185.7,105.3,3,"širokoprofilový vrt (Ø vŕtania nad 600 mm) s obyčajnou pitnou a úžitkovou vodou, kopaná studňa",16550,,,114220800000,,132Ac10.pdf
3517,M-33-132-A-c/17,17,HD-5,M-33-132-A-c,Dunaj,53 MN,Horné Dubové,132/78,1239698,538254.13,275,,10,15,negatívny vrt,45438,,,331948800000,,132Ac17.pdf
3518,M-33-132-A-c/18,18,HD-6,M-33-132-A-c,Dunaj,53 MN,Horné Dubové,132/78,1239653,538376.31,285,,9,15,negatívny vrt,45438,,,331948800000,,132Ac18.pdf
3525,M-33-132-A-c/25,25,D-5,M-33-132-A-c,Dunaj,53 MN,Dechtice,,1238947.52,535335.48,214.55,215.26,250,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,75883,,,,,132Ac25.pdf
3526,M-33-132-A-c/26,26,HUČ-9/1,M-33-132-A-c,Dunaj,49 N,Horná Krupá,,1240206.15,539960.66,232.54,,58,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,75962,,,702864000000,,132Ac26.pdf
3527,M-33-132-A-c/27,27,HUP-9/1,M-33-132-A-c,Dunaj,49 N,H.Krupá,,1240196.05,539966.29,232.79,,58,4,monitorovací vrt,75962,,,702864000000,,132Ac27.pdf
3532,M-33-132-A-d/3,3,S1,M-33-132-A-d,Dunaj,50 QN,Veselé,576/62,1240059,523269.59,164.7,165.1,29,12,zavlažovací vrt,11963,,,115516800000,,132Ad3.pdf
3533,M-33-132-A-d/4,4,S2,M-33-132-A-d,Dunaj,50 QN,Veselé,576/62,1239946,523520.09,164.7,165.1,24,12,zavlažovací vrt,11963,,,115516800000,,132Ad4.pdf
3536,M-33-132-A-d/7,7,HS-1,M-33-132-A-d,Dunaj,50 QN,Rakovice,1152/61,1238810.3,523030.35,167.24,167.74,49,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,8261,,,115430400000,,132Ad7.pdf
3544,M-33-132-A-d/15,15,HVV-3,M-33-132-A-d,Dunaj,50 QN,Veselé,42 411 721,1240015.15,524243.04,163.56,164.04,51,3,"širokoprofilový vrt (Ø vŕtania nad 600 mm) s obyčajnou pitnou a úžitkovou vodou, kopaná studňa",29566,,,162950400000,,132Ad15.pdf
3545,M-33-132-A-d/16,16,HVV-4,M-33-132-A-d,Dunaj,50 QN,Rakovice,42 411 721,1238574.54,523616.71,168.16,168.83,46,3,"širokoprofilový vrt (Ø vŕtania nad 600 mm) s obyčajnou pitnou a úžitkovou vodou, kopaná studňa",29566,,,162950400000,,132Ad16.pdf
3550,M-33-132-A-d/21,21,HR-1,M-33-132-A-d,Dunaj,50 QN,Rakovice,75-PS/75,1239245,522855.69,164,,19,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,36834,,,222566400000,,132Ad21.pdf
3551,M-33-132-A-d/22,22,HVV-5,M-33-132-A-d,Dunaj,50 QN,Rakovice - Borovce,43 532 100,1239765.2,524114.35,172.59,173.51,42,3,"širokoprofilový vrt (Ø vŕtania nad 600 mm) s obyčajnou pitnou a úžitkovou vodou, kopaná studňa",40488,,,276307200000,,132Ad22.pdf
3552,M-33-132-A-d/23,23,HVV-6,M-33-132-A-d,Dunaj,50 QN,Rakovice - Borovce,43 532 100,1238843.03,523870.08,177.66,178.39,50,3,"širokoprofilový vrt (Ø vŕtania nad 600 mm) s obyčajnou pitnou a úžitkovou vodou, kopaná studňa",40488,,,276307200000,,132Ad23.pdf
3556,M-33-132-A-d/27,27,HR-2,M-33-132-A-d,Dunaj,50 QN,Rakovice,,1239732,522975.09,165,,13.9,3,"širokoprofilový vrt (Ø vŕtania nad 600 mm) s obyčajnou pitnou a úžitkovou vodou, kopaná studňa",47540,,,351907200000,,132Ad27.pdf
3568,M-33-132-A-d/39,39,HUČ-5/1,M-33-132-A-d,Dunaj,49 N,Dolný Lopašov,,1239106.47,527438.35,194.32,194.72,53,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,75962,,,703209600000,,132Ad39.pdf
3569,M-33-132-A-d/40,40,HUČ-5/2,M-33-132-A-d,Dunaj,49 N,Dolný Lopašov,,1239116.57,527455.57,193.99,194.6,142,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,75962,,,703209600000,,132Ad40.pdf
3570,M-33-132-A-d/41,41,HUČ-5/3,M-33-132-A-d,Dunaj,49 N,Dolný Lopašov,,1239093.47,527424.36,194.59,195.21,200,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,75962,,,703209600000,,132Ad41.pdf
3571,M-33-132-A-d/42,42,HUČ-5/4,M-33-132-A-d,Dunaj,49 N,Dolný Lopašov,,1239082.69,527404.65,194.5,195.12,270,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,75962,,,703209600000,,132Ad42.pdf
3572,M-33-132-A-d/43,43,HUP-5/1,M-33-132-A-d,Dunaj,49 N,Dolný Lopašov,,1239086.43,527449.34,194.33,194.72,45,4,monitorovací vrt,75962,,,703209600000,,132Ad43.pdf
3573,M-33-132-A-d/44,44,HU-5,M-33-132-A-d,Dunaj,49 N,Dolný Lopašov,,1239098.78,527465.31,194.17,,350,4,monitorovací vrt,75962,,,703209600000,,132Ad44.pdf
3574,M-33-132-A-d/45,45,HUP-5/4,M-33-132-A-d,Dunaj,49 N,Dolný Lopašov,,1239068.4,527414.98,194.6,194.85,286,4,monitorovací vrt,75962,,,703209600000,,132Ad45.pdf
3789,M-33-132-B-c/12,12,999,M-33-132-B-c,Váh,48 Q,Ratkovce,1708/58,1239455,515822.31,157,157.55,10.4,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,3783,,,149817600000,,132Bc12.pdf
3808,M-33-132-B-c/33,33,HS-3,M-33-132-B-c,Váh,48 Q,Piešťany -Sĺňava,64/81,1238731,516565.81,157,,15,3,"širokoprofilový vrt (Ø vŕtania nad 600 mm) s obyčajnou pitnou a úžitkovou vodou, kopaná studňa",53024,,,410486400000,,132Bc33.pdf
3830,M-33-132-B-c/55,55,HVR-1,M-33-132-B-c,Váh,48 Q,Ratnovce,,1239463,516221.59,155,,13.5,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,80132,,,832723200000,,132Bc55.pdf
3831,M-33-132-B-c/56,56,HVP-1,M-33-132-B-c,Váh,48 Q,Piešťany,,1238642,516912.31,157.5,,12,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,80913,,,888364800000,,132Bc56.pdf
3833,M-33-132-B-d/1,1,HČP-1,M-33-132-B-d,Nitra,47 MG,Radošina,42 411621,1240485,509778,226.12,226.62,80.4,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,26819,,,117331200000,,132Bd1.pdf
3849,M-33-132-B-d/17,17,HR-3,M-33-132-B-d,Nitra,47 MG,Radošina,163-75,1239963,509202.81,290,,71,15,negatívny vrt,39775,,,252892800000,,132Bd17.pdf
3439,M-33-132-A-a/4,4,HVB-1,M-33-132-A-a,Morava-Myjava,53 MN,Brezová pod Bradlom,4/76,1227296,534714.13,287.5,,100,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,42165,,,303091200000,,132Aa4.pdf
3440,M-33-132-A-a/5,5,HPF-1,M-33-132-A-a,Dunaj,53 MN,Prašník - Fajnory,129/77,1228310,530289.63,270,,40,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,49480,,,373420800000,,132Aa5.pdf
3442,M-33-132-A-a/7,7,HB-2,M-33-132-A-a,Morava,53 MN,Brezová pod Bradlom,,1227904,536244.81,275,,100,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,56675,,,446947200000,,132Aa7.pdf
3444,M-33-132-A-a/9,9,HVB-1,M-33-132-A-a,Morava,44 N-M,Brezová pod Bradlom,,1227246,537660.31,250,,13,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,56831,,,451699200000,,132Aa9.pdf
3445,M-33-132-A-a/10,10,HVB-2,M-33-132-A-a,Morava - Myjava,44 N-M,Brezová pod Bradlom,,1227301,537267.31,253,,12,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,56831,,,451699200000,,132Aa10.pdf
3446,M-33-132-A-a/11,11,HVB-3,M-33-132-A-a,Morava,44 N-M,Brezová pod Bradlom,,1227586,537192.13,250,,13.5,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,56831,66688; 56831,,451699200000,,132Aa11.pdf
3447,M-33-132-A-a/12,12,HVB-4,M-33-132-A-a,Morava,53 MN,Brezová pod Bradlom,,1227958,536773.88,267.3,,10,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,66688,56831; 66688,,451699200000,,132Aa12.pdf
3448,M-33-132-A-a/13,13,HVB-5,M-33-132-A-a,Morava,53 MN,Brezová pod Bradlom,,1227737,536517.5,255,,10,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,56831,,,451699200000,,132Aa13.pdf
3449,M-33-132-A-a/14,14,HPF-5,M-33-132-A-a,Dunaj,53 MN,Prašník - Fajnory,č.z. 125/81,1228153,530365.13,270,,90,3,"širokoprofilový vrt (Ø vŕtania nad 600 mm) s obyčajnou pitnou a úžitkovou vodou, kopaná studňa",63591,,,576720000000,,132Aa14.pdf
3450,M-33-132-A-a/15,15,HPF-6,M-33-132-A-a,Dunaj,53 MN,Prašník - Fajnory,č.z. 125/81,1228288,530810.38,285,,72,3,"širokoprofilový vrt (Ø vŕtania nad 600 mm) s obyčajnou pitnou a úžitkovou vodou, kopaná studňa",63591,,,571363200000,,132Aa15.pdf
3456,M-33-132-A-a/21,21,MPČ-1,M-33-132-A-a,Morava,44 N-M,Brezová pod Bradlom,,1227432.69,538822.57,243.53,,150,5,štruktúrny vrt s obyčajnou vodou (nad 200 m),75957,,,703123200000,,132Aa21.pdf
3459,M-33-132-A-b/1,1,V-1,M-33-132-A-b,Dunaj,49 N,Vrbové,168/65,1231254,523560.91,182.5,183,12.1,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,15789,,,113011200000,,132Ab1.pdf
3470,M-33-132-A-b/12,12,HŠ-2,M-33-132-A-b,Dunaj,49 N,Šípkové,157/73,1228030,523680.91,250,250.5,45,3,"širokoprofilový vrt (Ø vŕtania nad 600 mm) s obyčajnou pitnou a úžitkovou vodou, kopaná studňa",32262,,,160963200000,,132Ab12.pdf
3478,M-33-132-A-b/20,20,HG-1,M-33-132-A-b,Dunaj,49 N,Prašník - Pustá Ves,,1229223,525434.69,200,,9,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,55362,,,430099200000,,132Ab20.pdf
3479,M-33-132-A-b/21,21,HG-2,M-33-132-A-b,Dunaj,53 MN,Prašník a Pustá Hora,,1230542,529319.81,245,,9,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,55362,,,430099200000,,132Ab21.pdf
3480,M-33-132-A-b/22,22,HPF-3,M-33-132-A-b,Dunaj,53 MN,Prašník - Fajnory,,1228922,529936.69,246.57,247.041,70,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,63591,,,695865600000,,132Ab22.pdf
3481,M-33-132-A-b/23,23,HPF-4,M-33-132-A-b,Dunaj,53 MN,Prašník - Fajnory,,1229033,529665.81,243.5,244.398,42,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,63591,,,695865600000,,132Ab23.pdf
3482,M-33-132-A-b/24,24,HPF-4A,M-33-132-A-b,Dunaj,53 MN,Prašník - Fajnory,,1229017,529748.31,243.71,245.087,70,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,63591,,,695865600000,,132Ab24.pdf
3484,M-33-132-A-b/26,26,P-1,M-33-132-A-b,Dunaj,53 MN,Pustá Ves (Prašník),,1229867.56,528210.14,219.03,219.58,6,4,monitorovací vrt,74930,,,695952000000,,132Ab26.pdf
3485,M-33-132-A-b/27,27,P-2,M-33-132-A-b,Dunaj,53 MN,Pustá Ves (Prašník),,1229845.97,528357.44,220.45,221.79,5,4,monitorovací vrt,74930,,,695952000000,,132Ab27.pdf
3486,M-33-132-A-b/28,28,P-3,M-33-132-A-b,Dunaj,53 MN,Pustá Ves (Prašník),,1229767.39,528331.98,218.79,219.79,5,4,monitorovací vrt,74930,,,695952000000,,132Ab28.pdf
3487,M-33-132-A-b/29,29,P4,M-33-132-A-b,Dunaj,53 MN,Pustá Ves (Prašník),,1229775.52,528465.9,221.04,221.74,5,4,monitorovací vrt,74930,,,696038400000,,132Ab29.pdf
3488,M-33-132-A-b/30,30,P-2,M-33-132-A-b,Dunaj,49 N,Prašník,,1229070.45,525350.24,194,193.21,8,4,monitorovací vrt,74931,,,695606400000,,132Ab30.pdf
3489,M-33-132-A-b/31,31,P-3,M-33-132-A-b,Dunaj,49 N,Prašník,,1229187.65,525396.98,192.89,193.83,7.5,4,monitorovací vrt,74931,,,695606400000,,132Ab31.pdf
3490,M-33-132-A-b/32,32,P-4,M-33-132-A-b,Dunaj,49 N,Prašník,,1229396.24,525254.95,191.09,191.86,7.5,4,monitorovací vrt,74931,,,695606400000,,132Ab32.pdf
3491,M-33-132-A-b/33,33,P-5,M-33-132-A-b,Dunaj,49 N,Prašník,,1229343.16,525196.45,191.5,192.3,7.5,4,monitorovací vrt,74931,,,695606400000,,132Ab33.pdf
3492,M-33-132-A-b/34,34,P-6,M-33-132-A-b,Dunaj,49 N,Prašník,,1229301.6,525148.45,191.28,192.3,7.5,4,monitorovací vrt,74931,,,695606400000,,132Ab34.pdf
3493,M-33-132-A-b/35,35,P-7,M-33-132-A-b,Dunaj,49 N,Prašník,,1229502.2,525202.05,190.69,191.53,8,4,monitorovací vrt,74931,,,695606400000,,132Ab35.pdf
3590,M-33-132-B-a/8,8,č.146,M-33-132-B-a,Váh,48 Q,Horná Streda,HZ-1/1961,1229884,514093.19,168,,17.2,11,pozorovací vrt SHMÚ,10649,,,112838400000,,132Ba8.pdf
3594,M-33-132-B-a/12,12,č.145,M-33-132-B-a,Váh,48 Q,Modrovka,HZ-1/1961,1230447,512132.31,167.4,167.9,12,11,pozorovací vrt SHMÚ,10649,,,112838400000,,132Ba12.pdf
3595,M-33-132-B-a/13,13,č.148,M-33-132-B-a,Dunaj,48 Q,Korytne,HZ-1/1961,1228712,518534.81,170.2,170.7,13,11,pozorovací vrt SHMÚ,10649,,,112924800000,,132Ba13.pdf
3597,M-33-132-B-a/15,15,O-1,M-33-132-B-a,Dunaj,48 Q,Očkov,36/66,1229569,520191.09,168.6,169.1,10,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,16542,,,117590400000,,132Ba15.pdf
3599,M-33-132-B-a/17,17,HS-1,M-33-132-B-a,Váh,48 Q,Horná Streda,242/66,1229503,513530.81,167.5,168,41,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,17568,,,117331200000,,132Ba17.pdf
3600,M-33-132-B-a/18,18,HS-1,M-33-132-B-a,Váh,48 Q,Horná Streda,"40,67",1229496,514059.69,168.8,169.3,35.5,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,18693,,,117417600000,,132Ba18.pdf
3604,M-33-132-B-a/22,22,HS-1,M-33-132-B-a,Váh,48 Q,Horná Streda,3947,1229035,513272.5,168.02,167.93,14.3,14,odvodňovací vrt,25893,,,117072000000,,132Ba22.pdf
3605,M-33-132-B-a/23,23,HJ-10,M-33-132-B-a,Váh,48 Q,Horná Streda,2775/69,1229031,513362,167.91,168.24,11,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,21457,,,117072000000,,132Ba23.pdf
3635,M-33-132-B-a/67,67,999,M-33-132-B-a,Váh,48 Q,Pobedim,102/62,1230037,517373.31,164,164.5,47,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,10398,,,149731200000,,132Ba67.pdf
3647,M-33-132-B-a/81,81,HV-1/2,M-33-132-B-a,Váh,48 Q,Bašovce,064,1231234,517631,165.5,165.8,25,13,vrt pre vodné dielo,17540,,,118108800000,,132Ba81.pdf
3651,M-33-132-B-a/85,85,HV-209,M-33-132-B-a,Váh - Dudváh,48 Q,Pobedim,542 400 014,1229665.83,516018.5,168.04,,55.5,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,66697,66697; 36070,,216864000000,,132Ba85.pdf
3652,M-33-132-B-a/86,86,HV-210,M-33-132-B-a,Váh - Dudváh,48 Q,Pobedim,542 400 14,1230163.79,518228.95,166.34,,60.2,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,36070,,,216864000000,,132Ba86.pdf
3658,M-33-132-B-a/92,92,HHS-1,M-33-132-B-a,Váh,48 Q,Horná Streda,146/78,1229125,513396.09,168,,20,3,"širokoprofilový vrt (Ø vŕtania nad 600 mm) s obyčajnou pitnou a úžitkovou vodou, kopaná studňa",44348,,,313372800000,,132Ba92.pdf
3664,M-33-132-B-a/103,103,HHS-1,M-33-132-B-a,Váh,48 Q,Horná Streda,41/80,1229135,514326.69,169,,11.5,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,49557,,,373507200000,,132Ba103.pdf
3666,M-33-132-B-a/105,105,Studňa - St.,M-33-132-B-a,Váh,48 Q,Piešťany,,1229135,514326.69,157.5,158.54,7.25,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,53418,,,412387200000,,132Ba105.pdf
